Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
8fb0c40807256da4d739ed45841d4969d2d4e489b4bc98068e6b223bf0b71130,2019-05,Cleveland Police,Cleveland Police,-1.215966,54.678183,On or near Stockton Road,E01011999,Hartlepool 007D,Burglary,Investigation complete; no suspect identified,
23c7b6ed781dd821714d1066ebbf78ccdabbaded542816ad03048c6388bd5076,2019-05,Cleveland Police,Cleveland Police,-1.217384,54.680304,On or near Caroline Street,E01011999,Hartlepool 007D,Burglary,Investigation complete; no suspect identified,
31634f085d10d5ed1cdf817d0d5703fc82d9e0f6d41d78786dc3e7d26980e55e,2019-05,Cleveland Police,Cleveland Police,-1.219782,54.682234,On or near Campion Street,E01011999,Hartlepool 007D,Burglary,Investigation complete; no suspect identified,
20fcd47dbcdc3f2242a265037388217e9249b3f6600ef5725cca22d950270ec0,2019-05,Cleveland Police,Cleveland Police,-1.218996,54.680341,On or near Flaxton Street,E01011999,Hartlepool 007D,Burglary,Investigation complete; no suspect identified,
67a4774f2eda1f227d20d6ba41ffcd79ae2040071b23977954f6c720c1ecf0f2,2019-05,Cleveland Police,Cleveland Police,-1.215005,54.683784,On or near Parking Area,E01011999,Hartlepool 007D,Burglary,Unable to prosecute suspect,
d1150a1ca6064332d70a85c6ae7c4a9759255bf8a31d915c404b3a3b47cbc5d6,2019-05,Cleveland Police,Cleveland Police,-1.203707,54.683306,On or near Sheerness Grove,E01012000,Hartlepool 007E,Burglary,Investigation complete; no suspect identified,
bb46ff84faa9f6e5227862dda8c5550e0c7a0b5a09c8de5a1ffad4edef8e81a7,2019-05,Cleveland Police,Cleveland Police,-1.220801,54.675167,On or near Uppingham Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
09daf1643ef2046bf89daca527b3fce3178d0a5fba35bb4511234b83bde4a32d,2019-05,Cleveland Police,Cleveland Police,-1.220801,54.675167,On or near Uppingham Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
460ee67704b079df9434027246d4af8e7e1957b4bc73658b42eddbaf62556853,2019-05,Cleveland Police,Cleveland Police,-1.222436,54.674809,On or near Marlborough Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
e95088113031891770b1a82f7a6ed4ccdc9e7a1a2cf988bb446630606c2625bc,2019-05,Cleveland Police,Cleveland Police,-1.219636,54.675268,On or near Jackson Street,E01011950,Hartlepool 008A,Burglary,Unable to prosecute suspect,
7db91841833adc4538449efc7293b5aa521abf6e27f65a620c014bb1e9a3903c,2019-05,Cleveland Police,Cleveland Police,-1.219371,54.673711,On or near Wolviston Road,E01011987,Hartlepool 008C,Burglary,Investigation complete; no suspect identified,
8c309bfb046d826a1347a2ac5abb8180e6fd6218fe5e559a173e2ce92a33864b,2019-05,Cleveland Police,Cleveland Police,-1.2203,54.674607,On or near Oxford Road,E01011987,Hartlepool 008C,Burglary,Investigation complete; no suspect identified,
8792458f4718d4e4ee5fed3a3e6eace8b9101e516e733b615461288af6546503,2019-05,Cleveland Police,Cleveland Police,-1.210235,54.67385,On or near Belle Vue Way,E01012001,Hartlepool 008D,Burglary,Investigation complete; no suspect identified,
2e111c0795351566674f126d8c542ca3121ac13976e67c4d3abbd544455a99ef,2019-05,Cleveland Police,Cleveland Police,-1.214783,54.676036,On or near Northumberland Grove,E01012001,Hartlepool 008D,Burglary,Investigation complete; no suspect identified,
8daf6234cdf4e63304e5ed0efbf399bab4b47d1c3c234b7ffde94305c2804582,2019-05,Cleveland Police,Cleveland Police,-1.212098,54.679335,On or near Parking Area,E01012001,Hartlepool 008D,Burglary,Investigation complete; no suspect identified,
3ec47447313279d98d70d7239b8ec554d7f356feef3582ecb745f4f8665f4685,2019-05,Cleveland Police,Cleveland Police,-1.231452,54.674463,On or near Dickens Grove,E01011949,Hartlepool 009A,Burglary,Investigation complete; no suspect identified,
b13529afe9aaedf77c771e87345a8bb68d6de16082d4371fb113130e0e3bec5b,2019-05,Cleveland Police,Cleveland Police,-1.244071,54.668835,On or near Sinclair Road,E01011980,Hartlepool 009B,Burglary,Investigation complete; no suspect identified,
f357387d5ba8b475d04d7e979c112dc08e6d35d1f685af3f064a2203e66325ae,2019-05,Cleveland Police,Cleveland Police,-1.24345,54.673891,On or near Thackeray Road,E01011981,Hartlepool 009C,Burglary,Investigation complete; no suspect identified,
30d46af54fce991627314b23860d049b8c90f0205c975e8aa2257e5e1816fbce,2019-05,Cleveland Police,Cleveland Police,-1.232539,54.667846,On or near Teesbrooke Avenue,E01011984,Hartlepool 009D,Burglary,Investigation complete; no suspect identified,
24ae2bad5a144410cec989d5fde51112dc5ccfb5a29c5e93bfdadac5728db1fd,2019-05,Cleveland Police,Cleveland Police,-1.228396,54.668008,On or near Southbrooke Avenue,E01011984,Hartlepool 009D,Burglary,Court result unavailable,
9e8e0781cb3a2c1168e60048056637b446d6dc187879fb68b42c019c1191038d,2019-05,Cleveland Police,Cleveland Police,-1.231202,54.668817,On or near Kingsley Avenue,E01011984,Hartlepool 009D,Burglary,Investigation complete; no suspect identified,
5dbdd8c34eb78f0e9ca4d4dc60d3b26fc92b5e674e459ac0fe82c53e26becd2f,2019-05,Cleveland Police,Cleveland Police,-1.234247,54.663561,On or near Dunbar Road,E01011988,Hartlepool 010B,Burglary,Investigation complete; no suspect identified,
6a4dbd3aa9b948c3b58f9fec4d90c840a0908c01ff5f3cadb5b66d82464cec9f,2019-05,Cleveland Police,Cleveland Police,-1.215264,54.658326,On or near Seaton Lane,E01011990,Hartlepool 010D,Burglary,Investigation complete; no suspect identified,
19b4ad5dbc807d8f60066a0a98df0409b3ce5369a0f292ff1ee287c2465e7c9b,2019-05,Cleveland Police,Cleveland Police,-1.223788,54.657563,On or near Berkeley Avenue,E01011990,Hartlepool 010D,Burglary,Investigation complete; no suspect identified,
43aad96ac12d3c5de1ce1eeb46c23cb182a96839c6ed39f3783ba91376f83b16,2019-05,Cleveland Police,Cleveland Police,-1.191071,54.660432,On or near Berwick Street,E01011996,Hartlepool 011B,Burglary,Unable to prosecute suspect,
6cea96d3bc88b49cb48537e314236e8f51ac736dc7371e961b659874566d420b,2019-05,Cleveland Police,Cleveland Police,-1.197788,54.650744,On or near Tofts Farm Industrial Estate East,E01011998,Hartlepool 011D,Burglary,Court result unavailable,
8a0fe7be8b3fda9a79f9151505578b261d390ea5f620342266bad98a36be3805,2019-05,Cleveland Police,Cleveland Police,-1.191954,54.654201,On or near The Ashes,E01011998,Hartlepool 011D,Burglary,Investigation complete; no suspect identified,
7c3f279b4c24b16242e96f1f48a47f0c290afed96b9e4aaa382e65d6b34b05b8,2019-05,Cleveland Police,Cleveland Police,-1.247561,54.657039,On or near Munro Grove,E01011962,Hartlepool 012B,Burglary,Unable to prosecute suspect,
6aa0e359fb1cb203d6e20781f81fc0da1ef3bf57ae140e3cf7506280428b6f9f,2019-05,Cleveland Police,Cleveland Police,-1.246094,54.655898,On or near Monach Road,E01011962,Hartlepool 012B,Burglary,Investigation complete; no suspect identified,
43a211b11f1ceec19063393d7b5c7475f68d39adfa1e40da8c596fa5a9b048e0,2019-05,Cleveland Police,Cleveland Police,-1.244172,54.66259,On or near Fraser Grove,E01011978,Hartlepool 012D,Burglary,Investigation complete; no suspect identified,
b10805cf81a388d928c69b47bd46b1b47e8e8b53dec9d55d8926db514703491a,2019-05,Cleveland Police,Cleveland Police,-1.236596,54.660682,On or near Supermarket,E01011978,Hartlepool 012D,Burglary,Unable to prosecute suspect,
db3fe6027d11d16d1ec7f59d48c76722545b313230509ba1d66cdeccdd1726d8,2019-05,Cleveland Police,Cleveland Police,-1.236596,54.660682,On or near Supermarket,E01011978,Hartlepool 012D,Burglary,Investigation complete; no suspect identified,
1c47071bc1c76fbbe9ab3e0c953758d1ae88b2248d041dbbb3bd0e0f0316c702,2019-05,Cleveland Police,Cleveland Police,-1.237573,54.660643,On or near Petrol Station,E01011978,Hartlepool 012D,Burglary,Investigation complete; no suspect identified,
f36f8aceee600789a32bf9dc00fd0fcf17c62b4d6f1ff02463bb9f5d86711f8f,2019-05,Cleveland Police,Cleveland Police,-1.273119,54.708411,On or near Magdalene Drive,E01011959,Hartlepool 014A,Burglary,Investigation complete; no suspect identified,
ba2f79d1208e0a82f32ffa340c29b16f8dfe0e64e60b0869d4c9aaaadd595e72,2019-05,Cleveland Police,Cleveland Police,-1.267798,54.691026,On or near Elwick Road,E01011959,Hartlepool 014A,Burglary,Investigation complete; no suspect identified,
2575d70baf439e5e033a6ffa6533e016cf89fd20ab444a8ee248b3a915760aa4,2019-05,Cleveland Police,Cleveland Police,-1.238221,54.643401,On or near The Grove,E01011968,Hartlepool 014D,Burglary,Investigation complete; no suspect identified,
066f96c3f61a1b541ead1a25f47dcdf8aae9214669a95fee6dd83163992c6925,2019-05,Cleveland Police,Cleveland Police,-1.232601,54.573142,On or near Boswell Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
44376c7a6181bce8b41162c52276238490120ae2152478c3e5393a54cda00036,2019-05,Cleveland Police,Cleveland Police,-1.240987,54.571415,On or near Palmer Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
a1e6963d9778f84211e550d3ce505b421fbf2639c70223ded318f3fa7a089c10,2019-05,Cleveland Police,Cleveland Police,-1.236433,54.573408,On or near Baker Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
eb017bfe693adb5607ff8862d1bc6177a153ec70bd3b5d0487c023c034305f40,2019-05,Cleveland Police,Cleveland Police,-1.232054,54.567719,On or near Muriel Street,E01012092,Middlesbrough 001D,Burglary,Unable to prosecute suspect,
43428ee3572f7147df81e7ff573f0246fbd09fb4d3cb3058bdeebd1fe3e62ebd,2019-05,Cleveland Police,Cleveland Police,-1.237015,54.567912,On or near Ulla Street,E01012092,Middlesbrough 001D,Burglary,Investigation complete; no suspect identified,
a6ea27bf44d3d14a4d4bb488074e2c71d8f083bf83cad72659f1c08283445d12,2019-05,Cleveland Police,Cleveland Police,-1.236891,54.567075,On or near Belk Street,E01012092,Middlesbrough 001D,Burglary,Investigation complete; no suspect identified,
0ef7f38f3baa472250a6f189ce7c7b8c5a0ee7e673dde2de3eb2e84c206dc716,2019-05,Cleveland Police,Cleveland Police,-1.232054,54.567719,On or near Muriel Street,E01012092,Middlesbrough 001D,Burglary,Investigation complete; no suspect identified,
e4c35d130ffc3970dbd790384bbde3412b9e81063d17970090e82027a95e41db,2019-05,Cleveland Police,Cleveland Police,-1.236891,54.567075,On or near Belk Street,E01012092,Middlesbrough 001D,Burglary,Unable to prosecute suspect,
4d79ecef0ad95d6c7c8346acae0f2a61f2c1189a7934d5d2caffd6cb8be13e92,2019-05,Cleveland Police,Cleveland Police,-1.232054,54.567719,On or near Muriel Street,E01012092,Middlesbrough 001D,Burglary,Investigation complete; no suspect identified,
d3bc67123794d77c6ed876d392ef90fb9f2cd3a628412b23ad832ffb22726a34,2019-05,Cleveland Police,Cleveland Police,-1.232054,54.567719,On or near Muriel Street,E01012092,Middlesbrough 001D,Burglary,Investigation complete; no suspect identified,
aaee349b7b5d099add79a875f3115cfdf7d7175d4c2456565300bbe5bed5c416,2019-05,Cleveland Police,Cleveland Police,-1.232054,54.567719,On or near Muriel Street,E01012092,Middlesbrough 001D,Burglary,Investigation complete; no suspect identified,
7ac9bed5700928f2956adcde3c9c21ab9e7a77f3fbfa48ed888c3b48235c17ce,2019-05,Cleveland Police,Cleveland Police,-1.237015,54.567912,On or near Ulla Street,E01012092,Middlesbrough 001D,Burglary,Court result unavailable,
aa07159b7696aa7b377140a303bd03de09c45cd0df06af45681c4e77266da362,2019-05,Cleveland Police,Cleveland Police,-1.232054,54.567719,On or near Muriel Street,E01012092,Middlesbrough 001D,Burglary,Investigation complete; no suspect identified,
9ed2a472418a0a5fb792837b6e8d57130517f94f061d55be9ad1cad910a6b92e,2019-05,Cleveland Police,Cleveland Police,-1.229077,54.56974,On or near Abingdon Road,E01012093,Middlesbrough 001E,Burglary,Investigation complete; no suspect identified,
073727e9011ba6765819d03fca24d266c0846cd49c2f8367ab8bc1607685e278,2019-05,Cleveland Police,Cleveland Police,-1.229954,54.568353,On or near Waterloo Road,E01012093,Middlesbrough 001E,Burglary,Investigation complete; no suspect identified,
aa7b74b7cfc3bb48707b7ca62f619e310a21c4d49e4ca4ddf7a3197ab727b277,2019-05,Cleveland Police,Cleveland Police,-1.231615,54.569639,On or near Seaton Street,E01012093,Middlesbrough 001E,Burglary,Investigation complete; no suspect identified,
a9c69c31fc808096e6d42c4c0721cd9ff67712306adba3219ff2de291ba6b3de,2019-05,Cleveland Police,Cleveland Police,-1.220753,54.571502,On or near Ely Street,E01012094,Middlesbrough 001F,Burglary,Unable to prosecute suspect,
5b2d9efb3acfa1bf23bc9b391f0ed94d650eafafe751e4dd46a4b4e4b60dae0f,2019-05,Cleveland Police,Cleveland Police,-1.220753,54.571502,On or near Ely Street,E01012094,Middlesbrough 001F,Burglary,Unable to prosecute suspect,
bde0edb3bbd2a331d07da7a137b24de11fc9b60a342eb05364adf80020a5b53e,2019-05,Cleveland Police,Cleveland Police,-1.224879,54.567601,On or near Angle Street,E01012094,Middlesbrough 001F,Burglary,Investigation complete; no suspect identified,
5aee97db8f2d8ccbf991d14a540ff307565391bf750335c7816f51da25601a82,2019-05,Cleveland Police,Cleveland Police,-1.224879,54.567601,On or near Angle Street,E01012094,Middlesbrough 001F,Burglary,Investigation complete; no suspect identified,
99b80293e5aa764daf3cda0358fd393afa0b787a833efcc43a651d0e9d8af47f,2019-05,Cleveland Police,Cleveland Police,-1.238129,54.573716,On or near Fairbridge Street,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
cc31b92a08946942ef5bce2170c2980867a3d081405cda5901f87dfa59b5e753,2019-05,Cleveland Police,Cleveland Police,-1.231169,54.582686,On or near Commercial Street,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
767ab3be3155cbe7223080d37239d85a3c060ad6621ef56ea337deb1139a9084,2019-05,Cleveland Police,Cleveland Police,-1.239654,54.583171,On or near Buck Street,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
