Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
19f5276cf6ed4229ff1241a5026d4e97a8f38e8875d57a71ac6c1e31696b2b0e,2019-02,Cleveland Police,Cleveland Police,-1.221691,54.697559,On or near Willow Grove,E01033466,Hartlepool 003I,Burglary,Unable to prosecute suspect,
a307ea173d8bcfed9e574f8d4d04fd31f34da0b22b3c4c3d981d0c3917b9723c,2019-02,Cleveland Police,Cleveland Police,-1.223861,54.697681,On or near Lime Crescent,E01033466,Hartlepool 003I,Burglary,Unable to prosecute suspect,
e1a0808146aff7d21c232f228441ac8f0695091a8197d4d55e3701c01c95764f,2019-02,Cleveland Police,Cleveland Police,-1.221666,54.69888,On or near A179,E01033466,Hartlepool 003I,Burglary,Investigation complete; no suspect identified,
d9c20275bf3b0cb7d7023ffab237266a34db1921cf2cb1118a6b619df210ef0a,2019-02,Cleveland Police,Cleveland Police,-1.22072,54.687515,On or near Grosvenor Street,E01011973,Hartlepool 005A,Burglary,Unable to prosecute suspect,
4a5352f5c28d56fff80dc540a74d703d1b65d9fede5c305fdd248c1d15b27d0c,2019-02,Cleveland Police,Cleveland Police,-1.219711,54.686727,On or near Elcho Street,E01011973,Hartlepool 005A,Burglary,Investigation complete; no suspect identified,
097ab88476374bf2ab32b5e1fa7b81ed16a025a0088102631ed73726a4797d4a,2019-02,Cleveland Police,Cleveland Police,-1.219946,54.688238,On or near Laburnum Street,E01011973,Hartlepool 005A,Burglary,Investigation complete; no suspect identified,
370733c0b209aa40eafba9ff6de313a6086e967007458d92142b8d1d98de60a1,2019-02,Cleveland Police,Cleveland Police,-1.211347,54.686079,On or near Stockton Street,E01011974,Hartlepool 005B,Burglary,Local resolution,
2db968e02a1deecb8b35c7f5ac8e01a737b18d6c8a35a5c950bbbfd8e61f0054,2019-02,Cleveland Police,Cleveland Police,-1.214742,54.687009,On or near Tees Street,E01011974,Hartlepool 005B,Burglary,Investigation complete; no suspect identified,
08ee07a62a8fbc105d98a1bb0b54c071f82f068254ce985e4a83b683f94f30bc,2019-02,Cleveland Police,Cleveland Police,-1.216707,54.687255,On or near York Road,E01011974,Hartlepool 005B,Burglary,Investigation complete; no suspect identified,
8bb638654320c0cb16da1cb2c82cfab998d21a64b030aff3964b5ab52eec7ed4,2019-02,Cleveland Police,Cleveland Police,-1.227687,54.688215,On or near Brafferton Street,E01011975,Hartlepool 005C,Burglary,Investigation complete; no suspect identified,
d4a2c57fb457a7ccf8fdd576ac03586907a7076ed13311ddc5f1d5fa9f33728c,2019-02,Cleveland Police,Cleveland Police,-1.233105,54.686363,On or near The Crescent,E01011966,Hartlepool 006B,Burglary,Investigation complete; no suspect identified,
6a435d628ff627ce28587ef01ff49851ed539801ca0b81997fd4bd4c0fab0b78,2019-02,Cleveland Police,Cleveland Police,-1.230383,54.692501,On or near Chester Road,E01012002,Hartlepool 006D,Burglary,Investigation complete; no suspect identified,
4ed138140e8500476c2bef2738166171e955b0649fb64769e0a3a5e580b1424a,2019-02,Cleveland Police,Cleveland Police,-1.219512,54.679284,On or near Supermarket,E01011951,Hartlepool 007A,Burglary,Investigation complete; no suspect identified,
07a4fb0f1d66bf3726929ce866f79ed4056634cf8de11dd007f1280facd6bf1f,2019-02,Cleveland Police,Cleveland Police,-1.219692,54.6788,On or near Thirlmere Street,E01011951,Hartlepool 007A,Burglary,Unable to prosecute suspect,
858ba3793f1ce9397bd15050330f34d9026ea2fc13a2531136b745a31f6cd147,2019-02,Cleveland Police,Cleveland Police,-1.221495,54.678632,On or near Rydal Street,E01011951,Hartlepool 007A,Burglary,Investigation complete; no suspect identified,
c07811463384f3b392b448df81e9dbdc17d7b435b23deb45e4206e42b750502d,2019-02,Cleveland Police,Cleveland Police,-1.222674,54.678594,On or near Kimberley Street,E01011951,Hartlepool 007A,Burglary,Investigation complete; no suspect identified,
f2454193277d0df8c90f32604dfeaa3940190e5e66a67596684600656a1b78a6,2019-02,Cleveland Police,Cleveland Police,-1.221495,54.678632,On or near Rydal Street,E01011951,Hartlepool 007A,Burglary,Investigation complete; no suspect identified,
a6a7142f6d7c7b03d87ca826839c61fcf7faf6ae1c1d17b741570ef69e9b42c8,2019-02,Cleveland Police,Cleveland Police,-1.224857,54.686112,On or near Thornville Road,E01011964,Hartlepool 007B,Burglary,Investigation complete; no suspect identified,
b4da19d19b3a783c139e1e2246cdeeaf79287ae34f00a5ca3771d8352cff2624,2019-02,Cleveland Police,Cleveland Police,-1.227199,54.684519,On or near Wilton Avenue,E01011964,Hartlepool 007B,Burglary,Investigation complete; no suspect identified,
7e649d862c1e1735edc93858400fba65bb38c87018a8b25987358bad2ce84330,2019-02,Cleveland Police,Cleveland Police,-1.220288,54.681725,On or near Osborne Road,E01011967,Hartlepool 007C,Burglary,Investigation complete; no suspect identified,
6493e7191f05567ed49c35e4f959260e52dfc04b2689db59f64ff0520e68491e,2019-02,Cleveland Police,Cleveland Police,-1.201502,54.676336,On or near Mainsforth Terrace,E01011999,Hartlepool 007D,Burglary,Investigation complete; no suspect identified,
9574bcf33b7a824f48df9d881d46f9107bc0b454f6cd4cbc9fa5b27f00ed35eb,2019-02,Cleveland Police,Cleveland Police,-1.217571,54.684259,On or near Johnson Street,E01011999,Hartlepool 007D,Burglary,Investigation complete; no suspect identified,
251970252a60dc17b7e7c95efd08cd2f88df864a12637a79619354f1927b1734,2019-02,Cleveland Police,Cleveland Police,-1.21626,54.675821,On or near Dorset Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
4f59a4025fe1ab4caa3a779464d970e1a3ea17f0ba756fa87cc5a7dc3b15a1ac,2019-02,Cleveland Police,Cleveland Police,-1.222436,54.674809,On or near Marlborough Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
03e7eab74204b74c566c67abb329fa17bafd2516d22dea4754723ec58da508d0,2019-02,Cleveland Police,Cleveland Police,-1.221876,54.674896,On or near Charterhouse Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
90a29dcd38677e6328bd21734288bc3e41f9d59e837621867b8b9f3dfb12a3c8,2019-02,Cleveland Police,Cleveland Police,-1.220801,54.675167,On or near Uppingham Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
ebcdca52d0b93d05414f8c0db4c062d6aacb0d178f4ad9f53cb087cf367a5345,2019-02,Cleveland Police,Cleveland Police,-1.220801,54.675167,On or near Uppingham Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
01bc96ed9f7c7d5e251025b03031176c33a32b4a944e206f853d00199dac8054,2019-02,Cleveland Police,Cleveland Police,-1.221876,54.674896,On or near Charterhouse Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
4c0f858a0aa6977f64e955b37d6a3bea050ae6f92c6242c92bf8e321392991db,2019-02,Cleveland Police,Cleveland Police,-1.221876,54.674896,On or near Charterhouse Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
366b0b58d639d8b350943d1ec7d7f17cecc4db5f9b68a497d60716160e86e9ca,2019-02,Cleveland Police,Cleveland Police,-1.220801,54.675167,On or near Uppingham Street,E01011950,Hartlepool 008A,Burglary,Investigation complete; no suspect identified,
2b21ec31ef6ee5d5e169ca8b9c0da3389e6757d1a6a1406f5f12173475691ad0,2019-02,Cleveland Police,Cleveland Police,-1.22213,54.670557,On or near The Meadow,E01011986,Hartlepool 008B,Burglary,Investigation complete; no suspect identified,
b2d3b1c6dba9ac872ba4b47c026a9e9ce83ce5d94ab0815bd7e42e5e2637e904,2019-02,Cleveland Police,Cleveland Police,-1.221801,54.669898,On or near Oakland Avenue,E01011986,Hartlepool 008B,Burglary,Investigation complete; no suspect identified,
9c364a71df9e7629b38956942df52e152aab8c4690a509752e5030bf5f38c063,2019-02,Cleveland Police,Cleveland Police,-1.228059,54.672671,On or near Wordsworth Avenue,E01011986,Hartlepool 008B,Burglary,Unable to prosecute suspect,
587918627cb31794232bca6f73899e17fab085f0a8196767a5cc28867ad35a96,2019-02,Cleveland Police,Cleveland Police,-1.21237,54.675688,On or near South Parade,E01012001,Hartlepool 008D,Burglary,Court result unavailable,
02a9173686fdee8ca692262cab5f8ca4b34370eb247f5f8796c417a84e8f66b0,2019-02,Cleveland Police,Cleveland Police,-1.211666,54.673608,On or near Hereford Street,E01012001,Hartlepool 008D,Burglary,Unable to prosecute suspect,
157615349f650189e90c3080cc94091018b3eb3cb20ed0121771c13be3bd6f9b,2019-02,Cleveland Police,Cleveland Police,-1.214783,54.676036,On or near Northumberland Grove,E01012001,Hartlepool 008D,Burglary,Investigation complete; no suspect identified,
0f8c6829149f81495fdbe272dcf1ca533cd59743979e95692f9c083a3c4a5570,2019-02,Cleveland Police,Cleveland Police,-1.22922,54.67195,On or near Waverley Terrace,E01011949,Hartlepool 009A,Burglary,Investigation complete; no suspect identified,
2b04bcf83be6e4a3f9d4a69d512a9daa8ff3795e8362248118f40eb1a5de8c2f,2019-02,Cleveland Police,Cleveland Police,-1.229486,54.67676,On or near Further/Higher Educational Building,E01011949,Hartlepool 009A,Burglary,Investigation complete; no suspect identified,
5558383a08521d35312890c7d10db55179b56b4d27d173b50da801973162f3f9,2019-02,Cleveland Police,Cleveland Police,-1.237974,54.669875,On or near Nash Grove,E01011980,Hartlepool 009B,Burglary,Investigation complete; no suspect identified,
25b0b1b50ac89c3b4ea639355e8237ede3326d684ba14f951fd15d2ed07c61a6,2019-02,Cleveland Police,Cleveland Police,-1.245225,54.669328,On or near Lewis Grove,E01011980,Hartlepool 009B,Burglary,Investigation complete; no suspect identified,
064d68dd0bfb6dac4679641064ca1c8a172cd6bcd97925b3dc63e87eb06a3ed9,2019-02,Cleveland Police,Cleveland Police,-1.217309,54.667263,On or near Loyalty Close,E01011985,Hartlepool 010A,Burglary,Investigation complete; no suspect identified,
88b3093eb50e74818ab352a355696399fddddca0a5629c3790e9f96bcaed3e20,2019-02,Cleveland Police,Cleveland Police,-1.234242,54.66464,On or near Durness Grove,E01011988,Hartlepool 010B,Burglary,Defendant found not guilty,
e4cfc413409894ef89dec61b4e173becc3a57ee83475b225ee71bc7e1fe1920c,2019-02,Cleveland Police,Cleveland Police,-1.231482,54.663058,On or near Picktree Gardens,E01011988,Hartlepool 010B,Burglary,Investigation complete; no suspect identified,
588b63edf268200c80cb720c0ad1216def44fcb1db4a01bdd6486ac1fc518ac9,2019-02,Cleveland Police,Cleveland Police,-1.215505,54.65866,On or near Ilkley Grove,E01011989,Hartlepool 010C,Burglary,Unable to prosecute suspect,
18d5a93f2c3c862473d7c8f5097818a7a45b1995b2ad1d13bcc2c903a988421e,2019-02,Cleveland Police,Cleveland Police,-1.224667,54.661092,On or near Braemar Road,E01011989,Hartlepool 010C,Burglary,Investigation complete; no suspect identified,
5c3962c8cae4a43feb9d675b4451dc4ec0ed8ae72c5c147fdb6415f679850659,2019-02,Cleveland Police,Cleveland Police,-1.224667,54.661092,On or near Braemar Road,E01011989,Hartlepool 010C,Burglary,Investigation complete; no suspect identified,
826ddca377d04428281e1f357d9ab0eae1b9cb44c9285c882f2d01f223ee6c9c,2019-02,Cleveland Police,Cleveland Police,-1.231524,54.659149,On or near Campbell Road,E01011990,Hartlepool 010D,Burglary,Investigation complete; no suspect identified,
237c4d708790bd29aef6fbbcec3c60f453259a8dd45245268958b75cac990a36,2019-02,Cleveland Police,Cleveland Police,-1.194736,54.660888,On or near Glaisdale Grove,E01011995,Hartlepool 011A,Burglary,Investigation complete; no suspect identified,
4b275f40b25914ce625cc430bfbde335d05adf828ad53aab2828bcbdb72d15ed,2019-02,Cleveland Police,Cleveland Police,-1.198121,54.659832,On or near Stanmore Grove,E01011995,Hartlepool 011A,Burglary,Investigation complete; no suspect identified,
034cd58912360380cb9d1caf85de620002c63c3c00dc317476de3150d99bd807,2019-02,Cleveland Police,Cleveland Police,-1.193607,54.665418,On or near Endeavour Close,E01011996,Hartlepool 011B,Burglary,Investigation complete; no suspect identified,
36b0f217130e8f7007ea91986def4c3c40765641cef7deb27b259e2d2e32c96c,2019-02,Cleveland Police,Cleveland Police,-1.189658,54.666012,On or near Cliffe Court,E01011996,Hartlepool 011B,Burglary,Unable to prosecute suspect,
2ab2e10d0594f3845adc28765165be360e771d87d8251bc639456d70b07259b1,2019-02,Cleveland Police,Cleveland Police,-1.246253,54.654029,On or near Lincoln Road,E01011962,Hartlepool 012B,Burglary,Offender sent to prison,
610f78d20c4bc070b68acdaec3d43d758bfffce26fe03084b5368894f59b55a5,2019-02,Cleveland Police,Cleveland Police,-1.236596,54.660682,On or near Supermarket,E01011978,Hartlepool 012D,Burglary,Investigation complete; no suspect identified,
9827813270de26930e7d5dc6b8cc8c451d2b80edbf706a5e777350158e303ec3,2019-02,Cleveland Police,Cleveland Police,-1.298087,54.686208,On or near Hillcrest Grove,E01011959,Hartlepool 014A,Burglary,Investigation complete; no suspect identified,
d5dc3abacbfdb0267029d37fe470ecbdbaf94898c424e56eaa4b488b4ee940da,2019-02,Cleveland Police,Cleveland Police,-1.228587,54.654628,On or near Truro Drive,E01011963,Hartlepool 014C,Burglary,Investigation complete; no suspect identified,
c1b19865a6b6d311e58ffc82b7037325e5fabbfa55320fc4a07a889970dfc6be,2019-02,Cleveland Police,Cleveland Police,-1.238221,54.643401,On or near The Grove,E01011968,Hartlepool 014D,Burglary,Investigation complete; no suspect identified,
5d40224bc32553fb471080cedebb6dde4a554bd615906b7c8c103853d5b005ad,2019-02,Cleveland Police,Cleveland Police,-1.238221,54.643401,On or near The Grove,E01011968,Hartlepool 014D,Burglary,Investigation complete; no suspect identified,
620abf5c40e621d485bf5fea2068e5d640a645ab270de86e62efad9e14407c60,2019-02,Cleveland Police,Cleveland Police,-1.246292,54.695459,On or near Caernarvon Grove,E01012005,Hartlepool 014G,Burglary,Unable to prosecute suspect,
8969abc360d6469eb2f26dfca05bc16a015a34f50b42ee5f9b3e4fbd07f1c346,2019-02,Cleveland Police,Cleveland Police,-1.240841,54.571774,On or near Peel Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
b3a02426ea8f1e99bfbcd730adfce2ba1c673e988db7c96b880a4bef3174fd99,2019-02,Cleveland Police,Cleveland Police,-1.240841,54.571774,On or near Peel Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
f9420e491055d53221b6c7255883ff8118ff4555bb12050e9f604620f31ff398,2019-02,Cleveland Police,Cleveland Police,-1.237732,54.575052,On or near Whin Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
5caf25f6e0d321a229e59181fa72b7f48c8922393ff8431cb5af763261d19e71,2019-02,Cleveland Police,Cleveland Police,-1.239707,54.572018,On or near Garnet Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
12dc76570a8a79d5535472c56a2aa6987cccb7a91e927019c34b2eb315a54470,2019-02,Cleveland Police,Cleveland Police,-1.233109,54.576596,On or near Parking Area,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
79f95e5b4db19f8cbb866f4426b00b7d2e45874f1e160da408bc983af70188e0,2019-02,Cleveland Police,Cleveland Police,-1.23105,54.571712,On or near Maple Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
efca3b27c168e00bcf176622ddd027ad0fc9f473ed9aa2b689240b67fac9195c,2019-02,Cleveland Police,Cleveland Police,-1.236433,54.573408,On or near Baker Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
a8f6f297346032b8394f3875c2f0514d4016bc61f1fdc95b4e8185237d584630,2019-02,Cleveland Police,Cleveland Police,-1.229842,54.57183,On or near Teak Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
7557ec28b0dd638cdec16f63e86e30d50bf88067b6843f244547768ff5c09138,2019-02,Cleveland Police,Cleveland Police,-1.231652,54.571814,On or near Laurel Street,E01012068,Middlesbrough 001A,Burglary,Unable to prosecute suspect,
7387a1899bffc9a70f8df9e022f4316650943f0ef601db0d368f9fe688830892,2019-02,Cleveland Police,Cleveland Police,-1.230171,54.570781,On or near Thistle Street,E01012068,Middlesbrough 001A,Burglary,Investigation complete; no suspect identified,
fc5759c99c931f84419122c2cd00bb81f865d44d020ecaab49435ad965d7d804,2019-02,Cleveland Police,Cleveland Police,-1.232985,54.570017,On or near Woodlands Road,E01012092,Middlesbrough 001D,Burglary,Investigation complete; no suspect identified,
2bbc80de30e20392e71b8163674c2935c52f86358624f4d1ce7374f3bae371e0,2019-02,Cleveland Police,Cleveland Police,-1.227203,54.569063,On or near Roscoe Street,E01012093,Middlesbrough 001E,Burglary,Investigation complete; no suspect identified,
e50af706fca6e4edc76e8d58defb158cb2be08187d54c727670e980d7536262b,2019-02,Cleveland Police,Cleveland Police,-1.224468,54.568893,On or near Marton Road,E01012094,Middlesbrough 001F,Burglary,Investigation complete; no suspect identified,
c076e674a4373aabbd489193506db7801724bfaaa362190d7259319639836431,2019-02,Cleveland Police,Cleveland Police,-1.226411,54.566748,On or near Byelands Street,E01012094,Middlesbrough 001F,Burglary,Investigation complete; no suspect identified,
8567be606d03d0b94429ca44e060814a9f1df6c3b342c59bbe519d545acd4ee5,2019-02,Cleveland Police,Cleveland Police,-1.238129,54.573716,On or near Fairbridge Street,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
d4068c39b36e6512f3508c821812c6e223a36eaa76ee979a5ac8fbd073d023d7,2019-02,Cleveland Police,Cleveland Police,-1.240953,54.57492,On or near Parking Area,E01033468,Middlesbrough 001G,Burglary,Offender sent to prison,
8fe7925bd520b51f8bbc58d4082cca4e35b5a7427d9c7e3fdcee1135bb23e9df,2019-02,Cleveland Police,Cleveland Police,-1.226933,54.572665,On or near Camden Street,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
b6145da2b59e99891f274f96058b2acbf2e45a5f5f4ef5aef9d47570d687073c,2019-02,Cleveland Police,Cleveland Police,-1.235542,54.578004,On or near Shopping Area,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
b8d8b23385890a935eabd48c1c95bcc9a73846aeb5badf67530d32d73b55abaa,2019-02,Cleveland Police,Cleveland Police,-1.235864,54.576523,On or near Supermarket,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
b3502df2dd67b72371801267596f3652ec6505bf753027e6ae6b27f0dcd53697,2019-02,Cleveland Police,Cleveland Police,-1.23733,54.576694,On or near Shopping Area,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
6f0e8ab15c239625f7f9be574256fa9fd5017c5d917925e7c47e6cbba55dd3db,2019-02,Cleveland Police,Cleveland Police,-1.225279,54.572601,On or near Elstone Road,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
595072a8779ca116209d0f09f040e299ab7e403823a46c757b39bf910977b64f,2019-02,Cleveland Police,Cleveland Police,-1.226932,54.573555,On or near Grange Road,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
795cc48bdb4cc2db53191af4ee0a5555920d5a4931416b5f99cc67e0e4d40f21,2019-02,Cleveland Police,Cleveland Police,-1.226015,54.570493,On or near Talbot Street,E01033468,Middlesbrough 001G,Burglary,Investigation complete; no suspect identified,
833eb429e5ed493d313b2e733bc0a84ffc8705cda692ed6c764c32284577f54d,2019-02,Cleveland Police,Cleveland Police,-1.207155,54.570758,On or near Hovingham Street,E01012058,Middlesbrough 002A,Burglary,Investigation complete; no suspect identified,
753d72535631e83208a419670f55550f87b03fe2b576eef0acc4ccf4903a81ec,2019-02,Cleveland Police,Cleveland Police,-1.211341,54.570273,On or near Jubilee Street,E01012059,Middlesbrough 002B,Burglary,Unable to prosecute suspect,
743a32a2b4af4e1d06d3432d887553382a2a81d1efc869dc7e9835c4be9a4360,2019-02,Cleveland Police,Cleveland Police,-1.212764,54.571055,On or near Kings Mews East,E01012059,Middlesbrough 002B,Burglary,Unable to prosecute suspect,
595303b88c728ce253be793f64d6b5cfab7b5191a94b6e795bd2784f7f8f059d,2019-02,Cleveland Police,Cleveland Police,-1.192333,54.573266,On or near Telford Road,E01012060,Middlesbrough 002C,Burglary,Unable to prosecute suspect,
a9521e042a4dd4424ed8653a8d653a4d3b563264699434ebcfe46111a28a63eb,2019-02,Cleveland Police,Cleveland Police,-1.191447,54.568821,On or near Pallister Avenue,E01012060,Middlesbrough 002C,Burglary,Investigation complete; no suspect identified,
10de99a9ac4ecf1df2415e146d80a15b00f9275741b22fd743e4e9b20cef174b,2019-02,Cleveland Police,Cleveland Police,-1.187396,54.568722,On or near Cranfield Avenue,E01012060,Middlesbrough 002C,Burglary,Unable to prosecute suspect,
70f492c80b3d3f650eb9e46dda133ff55931395b8ae5c011ea0c2c117ba1dadf,2019-02,Cleveland Police,Cleveland Police,-1.190534,54.566469,On or near Lilac Grove,E01012061,Middlesbrough 002D,Burglary,Offender sent to prison,
7e55ae2ac3874cf0b48be1c1661ea29604b889482c607fb769fbf3a6840f3299,2019-02,Cleveland Police,Cleveland Police,-1.246212,54.570711,On or near Wylam Street,E01012036,Middlesbrough 003A,Burglary,Investigation complete; no suspect identified,
8b0418d65b05cd286814573cd01995b23c8dce7fb178000ae8980bf59a8b1c87,2019-02,Cleveland Police,Cleveland Police,-1.246426,54.569175,On or near Falkland Street,E01012036,Middlesbrough 003A,Burglary,Investigation complete; no suspect identified,
9aca6328941f017f9b12a2737620af51b1b241f58be69735a81ce610795ce79e,2019-02,Cleveland Police,Cleveland Police,-1.246962,54.569511,On or near Enfield Street,E01012036,Middlesbrough 003A,Burglary,Investigation complete; no suspect identified,
1b65dce31caa630544aa8c6dfadde94facc76c6914755c448b8ad0ff672f7077,2019-02,Cleveland Police,Cleveland Police,-1.251313,54.566707,On or near Leinster Road,E01012038,Middlesbrough 003C,Burglary,Investigation complete; no suspect identified,
2a12554b7714880f5d8d1cfbd9cee90569c71f3b20fb3d280c07e87bc39b3a51,2019-02,Cleveland Police,Cleveland Police,-1.251207,54.567426,On or near Wicklow Street,E01012038,Middlesbrough 003C,Burglary,Investigation complete; no suspect identified,
9db7f0f554265035fa32ce12a5605e9cc72761d7103841f8cc7e1b7fe02b641d,2019-02,Cleveland Police,Cleveland Police,-1.240368,54.568068,On or near Tennyson Street,E01012039,Middlesbrough 003D,Burglary,Investigation complete; no suspect identified,
eb4ccd61c7ea29d410eee94282801cc5533209cbe9e11652c1307cb3bf7c1632,2019-02,Cleveland Police,Cleveland Police,-1.241396,54.567706,On or near Cobham Street,E01012039,Middlesbrough 003D,Burglary,Investigation complete; no suspect identified,
1454ae97cc6d4f46aa2cbf07387540599f7564d83758fe34df38353a7ad2670f,2019-02,Cleveland Police,Cleveland Police,-1.242182,54.570344,On or near Aske Road,E01012039,Middlesbrough 003D,Burglary,Investigation complete; no suspect identified,
8b6bde06f7e3c50e1e45f6f25f8437de3f969684afb1eb235a82be12e63c16f8,2019-02,Cleveland Police,Cleveland Police,-1.239948,54.569054,On or near St Aidan'S Street,E01012039,Middlesbrough 003D,Burglary,Investigation complete; no suspect identified,
67e709defbb5dd9cd3018a6f930925ecb19dc9dbe48399c23426ea7403705855,2019-02,Cleveland Police,Cleveland Police,-1.239138,54.570154,On or near Parking Area,E01012039,Middlesbrough 003D,Burglary,Offender given a caution,
60c7d2138a8796521abdd3143e70d270cc2a944d55710cb9e2912ace7dc56d7c,2019-02,Cleveland Police,Cleveland Police,-1.245827,54.568992,On or near Finsbury Street,E01012040,Middlesbrough 003E,Burglary,Investigation complete; no suspect identified,
