Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
878e5fef3abf6c0dc8c5096884082e80bebafe3b533b0efa7083dd26d648ce0d,2019-01,Cleveland Police,Cleveland Police,-1.248513,54.712108,On or near Wentworth Grove,E01011969,Hartlepool 001B,Burglary,Investigation complete; no suspect identified,
88d88ab1c9a759f1e4356e43162995d40f293f81dc3b7636a68ef78f91373abb,2019-01,Cleveland Police,Cleveland Police,-1.228411,54.702365,On or near University Hospital Of Hartlepool,E01011952,Hartlepool 002A,Burglary,Investigation complete; no suspect identified,
ba135fd5e3197266690959e8d7a2fc47b8dfeb7aff0007e0594f4653e2187b31,2019-01,Cleveland Police,Cleveland Police,-1.223334,54.700077,On or near Kirkstone Court,E01011952,Hartlepool 002A,Burglary,Investigation complete; no suspect identified,
21e8ca3e31c38a0c366351d29f633fe5c2cbbc7e2a1b263fd6bd9774eb328357,2019-01,Cleveland Police,Cleveland Police,-1.2243,54.700677,On or near Howbeck Lane,E01011952,Hartlepool 002A,Burglary,Unable to prosecute suspect,
a36c126009ed38ce3f4733a51b772737f205702bcd4407b43572ce3c6330836a,2019-01,Cleveland Police,Cleveland Police,-1.22968,54.706678,On or near Annandale Crescent,E01011953,Hartlepool 002B,Burglary,Investigation complete; no suspect identified,
cf34598a77d848a05e949b6d4e59d9d4294d6a79197d4f7a8549ab65d8edc822,2019-01,Cleveland Police,Cleveland Police,-1.22968,54.706678,On or near Annandale Crescent,E01011953,Hartlepool 002B,Burglary,Unable to prosecute suspect,
fc12af038161fd4aab2802d6d0cb66c09b9f73575d1045ea4e49280f87eed2db,2019-01,Cleveland Police,Cleveland Police,-1.209628,54.705875,On or near Sports/Recreation Area,E01011992,Hartlepool 002D,Burglary,Investigation complete; no suspect identified,
b1f7a582b7dbce5f4f7a14d7f828dfc969f9680ee486b981c4cf3009b1984bc5,2019-01,Cleveland Police,Cleveland Police,-1.20421,54.702002,On or near Telford Close,E01011994,Hartlepool 002F,Burglary,Investigation complete; no suspect identified,
ec498a5e8ef0cb54e22cd0ffdd4ce0c9af25b66ca6f3627a760f0615d0e6ca00,2019-01,Cleveland Police,Cleveland Police,-1.208449,54.703495,On or near Romanby Close,E01011994,Hartlepool 002F,Burglary,Unable to prosecute suspect,
1cad736fe4846a3865b6a902e67011959d94cf2e136f505d442f846ccdb49a0f,2019-01,Cleveland Police,Cleveland Police,-1.215439,54.691866,On or near Tuson Walk,E01011955,Hartlepool 003A,Burglary,Investigation complete; no suspect identified,
44442c00e2b40fabd1a389fab40c1ce58de5d75fb2129f1fc9ec948bc8652895,2019-01,Cleveland Police,Cleveland Police,-1.217327,54.688095,On or near Dent Street,E01011973,Hartlepool 005A,Burglary,Investigation complete; no suspect identified,
7c1cdce2735f6fb75a40e275f46c2fc2d24521cf7bb776ad912c9e1cfa4048ab,2019-01,Cleveland Police,Cleveland Police,-1.206115,54.691096,On or near The Highlight,E01011974,Hartlepool 005B,Burglary,Investigation complete; no suspect identified,
59c74a8a3a9ad3a2908bdc6ce8e4a1b4f809806dc52eb0b02899b2301c9b4c75,2019-01,Cleveland Police,Cleveland Police,-1.19863,54.689851,On or near Slake Terrace,E01011974,Hartlepool 005B,Burglary,Investigation complete; no suspect identified,
21e78e16979eb6ef11479d3db9cc826367cf7d047d36479a6a7e732817e61029,2019-01,Cleveland Police,Cleveland Police,-1.216018,54.686757,On or near Errol Street,E01011974,Hartlepool 005B,Burglary,Investigation complete; no suspect identified,
70133461742736c748da9e199e071fe5b0e1603b27de1e6ac5b32c9eb54f38c4,2019-01,Cleveland Police,Cleveland Police,-1.216018,54.686757,On or near Errol Street,E01011974,Hartlepool 005B,Burglary,Investigation complete; no suspect identified,
8ecbf067686b36e752a20420d302a5d54057b51e3b7d6a75f373503058f977f7,2019-01,Cleveland Police,Cleveland Police,-1.216018,54.686757,On or near Errol Street,E01011974,Hartlepool 005B,Burglary,Investigation complete; no suspect identified,
